95,"Starlink-7","2020-06-04T01:25:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d1b6c3bb0006eeb256"
96,"Starlink-8 & SkySat 16-18","2020-06-13T09:21:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d1b6c3bb0006eeb258"
97,"GPS III SV03 (Columbus)","2020-06-30T19:55:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d2b6c3bb0006eeb25c"
98,"ANASIS-II","2020-07-20T21:30:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d2b6c3bb0006eeb25b"
99,"Starlink-9 (v1.0) & BlackSky Global 5-6","2020-08-07T05:12:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5ed9858b1f30554030d45c3e"
99,"Starlink-9 (v1.0) & BlackSky Global 5-6","2020-08-07T05:12:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5ee522e32f1f3d474c758123"
100,"Starlink-10 (v1.0) & SkySat 19-21","2020-08-18T14:31:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5ed9859f1f30554030d45c3f"
101,"SAOCOM 1B, GNOMES-1, Tyvak-0172","2020-08-30T23:18:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d1b6c3bb0006eeb259"
102,"Starlink-11 (v1.0)","2020-09-03T12:46:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5ef6a4600059c33cee4a829e"
103,"Starlink-12 (v1.0)","2020-10-06T11:29:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5ef6a48e0059c33cee4a829f"
104,"Starlink-13 (v1.0)","2020-10-18T12:25:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5ef6a4d50059c33cee4a82a1"
105,"Starlink-14 (v1.0)","2020-10-24T15:31:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5ef6a4ea0059c33cee4a82a2"
106,"GPS III SV04 (Sacagawea)","2020-11-05T23:24:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d2b6c3bb0006eeb25e"
107,"Crew-1","2020-11-16T00:27:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d2b6c3bb0006eeb25f"
108,"Sentinel-6 Michael Freilich","2020-11-21T17:17:00.000Z",true,"5e9e4502f509092b78566f87","5e9d0d95eda69973a809d1ec","5ed9867c1f30554030d45c40"
109,"Starlink-15 (v1.0)","2020-11-25T02:13:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5fb95c263a88ae63c9546044"
110,"CRS-21","2020-12-06T16:17:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d3b6c3bb0006eeb262"
111,"SXM-7","2020-12-13T17:30:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d2b6c3bb0006eeb25d"
112,"NROL-108","2020-12-19T14:00:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5f839ac7818d8b59f5740d48"
113,"Turksat 5A","2021-01-08T02:15:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d3b6c3bb0006eeb264"
114,"Starlink-16 (v1.0)","2021-01-20T13:02:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5fbfedba54ceb10a5664c813"
115,"Transporter-1","2021-01-24T15:00:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5fd3871a7faea57d297c86c6"
116,"Starlink-18 (v1.0)","2021-02-04T06:19:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5ff655769257f579ee3a6c64"
117,"Starlink-19 (v1.0)","2021-02-16T03:59:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","600f9bc08f798e2a4d5f97a4"
118,"Starlink-17 (v1.0)","2021-03-04T08:24:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5fbfedc654ceb10a5664c814"
119,"Starlink-20 (v1.0)","2021-03-11T08:13:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","600f9bcb8f798e2a4d5f97a5"
120,"Starlink-21 (v1.0)","2021-03-14T10:01:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","600f9bd88f798e2a4d5f97a6"
121,"Starlink-22 (v1.0)","2021-03-24T08:28:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","60428afbc041c16716f73cdd"
122,"Starlink-23 (v1.0)","2021-04-07T16:34:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","60428b02c041c16716f73cde"
