"6243ade2af52800c6e919255","6243b1cdaf52800c6e919265",,"ISS","Crew-4","Crew Dragon",false,"low-earth","geocentric"
"6243ae0aaf52800c6e919257","6243b286af52800c6e919266",3938,"GEO","Nilesat-301","Satellite",false,"geostationary","geocentric"
"6243ae24af52800c6e919258","6243b39daf52800c6e919267",,"SSO","Transporter-5","Satellite",false,"sun-synchronous","geocentric"
"6243ba08af52800c6e919270","6243b788af52800c6e91926b",5100,"MEO","O3b mPower 1,2","Satellite",false,"medium-earth","geocentric"
"6243ae40af52800c6e919259","6243b835af52800c6e91926d",,"ISS","CRS-25","Dragon 2.0",true,"low-earth","geocentric"
"6243ae58af52800c6e91925a","6243b896af52800c6e91926e",,"SSO","WorldView Legion 1 & 2","Satellite",false,"sun-synchronous","geocentric"
"6243aea5af52800c6e91925c","6243b93caf52800c6e91926f",3500,"MEO","SES-22","Satellite",false,"medium-earth","geocentric"
"6243ae7daf52800c6e91925b","6243ba4faf52800c6e919271",5100,"MEO","O3b mPower 3.4","Satellite",false,"medium-earth","geocentric"
"625828f25988f159024b9643","625829cf5988f159024b9648",13260,"VLEO","Starlink 4-15 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"6258290d5988f159024b9644","625829d75988f159024b9649",13260,"VLEO","Starlink 4-13 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62582a6f5988f159024b964b","62582aa55988f159024b964d",13260,"VLEO","Starlink 4-16 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62582a855988f159024b964c","62582aad5988f159024b964e",13260,"VLEO","Starlink 4-17 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62615ebc0ec008379be596fa","62615ee40ec008379be596fd",13260,"VLEO","Starlink 4-18 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"6278481757b51b752c5c5a5f","6278484e57b51b752c5c5a63",13260,"VLEO","Starlink 4-19 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"628025222c0aa958437dcf76","628026a42c0aa958437dcf7c",2608,"BEO","Psyche","Satellite",false,"beyond-earth","geocentric"
"628025222c0aa958437dcf76","628027062c0aa958437dcf7d",72,"BEO","Janus","Satellite",false,"beyond-earth","geocentric"
"62a9f08b20413d2695d88711","62adecbcd26f4f711fa53848",700,"LEO","Globalstar FM15","Satellite",false,"low-earth","geocentric"
"62dd70d5202306255024d139","62dd73ed202306255024d145",,"ISS","Crew-5","Crew Dragon",false,"low-earth","geocentric"
"62a9f0c920413d2695d88712","630bccc6d36448026ab01639",13260,"VLEO","Starlink 4-21 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f0e320413d2695d88713","630bccd6d36448026ab0163a",13260,"VLEO","Starlink 3-1 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f0f820413d2695d88714","630bce10d36448026ab0163b",13260,"VLEO","Starlink 4-22 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f10b20413d2695d88715","630bce49d36448026ab0163c",13260,"VLEO","Starlink 3-2 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f12820413d2695d88716","630bce79d36448026ab0163d",13260,"VLEO","Starlink 4-25 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f8b320413d2695d8871b","630bcea1d36448026ab0163e",13260,"VLEO","Starlink 4-26 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b5200f55c50e192a4e6c","630bceadd36448026ab0163f",13260,"VLEO","Starlink 4-27 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b4ff0f55c50e192a4e6b","630bceb8d36448026ab01640",13260,"VLEO","Starlink 3-3 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f86420413d2695d88719","630bcfe1d36448026ab01641",678,"TLI","KPLO","Satellite",false,"lunar","trans-lunar-injection"
"62f3b53a0f55c50e192a4e6f","630f63bf18702d4844fb5391",13260,"VLEO","Starlink 3-4 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b5290f55c50e192a4e6d","631614d7ffc78f3b85670716",13260,"VLEO","Starlink 4-23 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b5330f55c50e192a4e6e","631614e9ffc78f3b85670717",13260,"VLEO","Starlink 4-20 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62a9f89a20413d2695d8871a","63161610ffc78f3b85670718",13260,"VLEO","Starlink 4-2 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"63161329ffc78f3b8567070b","63161699ffc78f3b85670719",13260,"VLEO","Starlink 4-34 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"63161339ffc78f3b8567070c","631616a7ffc78f3b8567071a",13260,"VLEO","Starlink 4-35 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b5200f55c50e192a4e6c","631616aeffc78f3b8567071b",13260,"VLEO","Starlink 4-36 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"62f3b5200f55c50e192a4e6c","63161760ffc78f3b8567071c",,"PO","TTL-1","Satellite",false,"polar","geocentric"
"62f3b5330f55c50e192a4e6e","631617fbffc78f3b8567071d",180,"VLEO","Varuna-TDM","Satellite",false,"very-low-earth","geocentric"
"62a9f89a20413d2695d8871a","63161872ffc78f3b8567071e",1500,"VLEO","BlueWalker 3","Satellite",false,"very-low-earth","geocentric"
